,x_dot,body_slip,steered_angle,yaw_rate,ride_height,x_double_dot,y_double_dot,yaw_acceleration,roll,pitch
236,5.0,0.017999999999999988,-0.1,0,0.0785659988131672,-0.46733610425879396,-2.28059563800572,16.878957732841595,0.004796455920187863,0.0050273187901654455
237,5.0,0.017999999999999988,-0.08000000000000002,0,0.07784171110398097,-0.32427356572754823,-1.6193609537959255,15.164782718476332,0.0033281823943519667,0.003569675022905806
238,5.0,0.017999999999999988,-0.06,0,0.07717424158036106,-0.19243385171583566,-0.597630808506759,12.50625981880152,0.0019750608173386697,0.0013177960987592458
239,5.0,0.017999999999999988,-0.04000000000000001,0,0.0766680873681646,-0.09245741201279677,0.8182061051211346,8.771031764495904,0.0009489445579865744,-0.00180226223017855
240,5.0,0.017999999999999988,-0.020000000000000018,0,0.07644812447922772,-0.04900996857994957,2.5154200155552155,4.19397321561924,0.0005030112062849064,-0.005541925494308578
241,5.0,0.017999999999999988,0.0,0,0.07658436158133293,-0.07591975238839166,4.217308493223483,-0.5132805474964841,0.0007791765812341415,-0.00929135506357971
242,5.0,0.017999999999999988,0.01999999999999999,0,0.077031123664188,-0.16416495782555518,5.6429009248473525,-4.5486581535597885,0.001684792542290692,-0.012431527991109716
243,5.0,0.017999999999999988,0.03999999999999998,0,0.0776687398498826,-0.2901079898239462,6.677417675870589,-7.530828205191237,0.0029772229727245787,-0.01470979104856827
244,5.0,0.017999999999999988,0.06,0,0.07838430152183877,-0.4314469466602155,7.353116721691762,-9.503970977851033,0.004427591363129608,-0.016197450648461273
245,5.0,0.017999999999999988,0.08000000000000002,0,0.07910838365262818,-0.5744688789973499,7.761640511438317,-10.70702849734602,0.005895191865442855,-0.017096538201031332
246,5.0,0.017999999999999988,0.09999999999999998,0,0.07980978323399854,-0.7130105156465995,7.991916838664893,-11.388528588646974,0.007316794155745779,-0.017603012493814362
247,5.0,0.017999999999999988,0.12,0,0.0804789342956235,-0.8451823699011799,8.109349173800942,-11.736788255599205,0.008673017154463291,-0.017860962253067908
248,5.0,0.017999999999999988,0.14,0,0.08111571328877526,-0.970960038206523,8.156687291109746,-11.876946183803664,0.009963612849481109,-0.01796455503221152
249,5.0,0.017999999999999988,0.15999999999999998,0,0.08172320803120806,-1.0909534315701455,8.16053139171838,-11.887654508163479,0.011194839415603411,-0.017972378840290522
250,5.0,0.017999999999999988,0.18,0,0.08230510414044877,-1.2058905394260393,8.13718437945384,-11.817425039705778,0.012374165637971396,-0.017920338663814733
251,5.0,0.017999999999999988,0.2,0,0.08286476171858645,-1.3164350548459998,8.096654745589392,-11.696157815131963,0.013508400339537265,-0.017830475398819063
252,5.0,0.035999999999999976,-0.2,0,0.08199642243919462,-1.1449192054941426,-0.5538177951466057,22.09323259822389,0.011750449152577227,0.0012263710154619622
253,5.0,0.035999999999999976,-0.18000000000000002,0,0.08137374069994434,-1.0219260507237984,-0.5335767962822177,21.994656939537403,0.010488253716382649,0.0011811143394867868
254,5.0,0.035999999999999976,-0.16,0,0.0807193508515376,-0.8926698563762109,-0.44894042923969585,21.725564384447274,0.009161750196400796,0.0009939413832576155
255,5.0,0.035999999999999976,-0.14,0,0.0800314948030764,-0.7568033613510503,-0.26056015585325043,21.181893363255988,0.007767373481588113,0.0005781532187330304
256,5.0,0.035999999999999976,-0.12000000000000001,0,0.07931482127940297,-0.6152447896750953,0.09196211493225667,20.200898096882387,0.006314545629863071,-0.0001993210655302622
257,5.0,0.035999999999999976,-0.1,0,0.07859012069218746,-0.4721006987742259,0.6916789255008919,18.549832041526592,0.004845411705498418,-0.0015214484782549004
258,5.0,0.035999999999999976,-0.08000000000000002,0,0.0779100542516039,-0.337772820327818,1.6266143964630322,15.958792830444485,0.0034667307791126935,-0.0035821056092397888
259,5.0,0.035999999999999976,-0.06,0,0.07737165542518903,-0.2314273696564327,2.933597586286147,12.259376952143715,0.0023752251140241876,-0.006462287902687672
260,5.0,0.035999999999999976,-0.04000000000000001,0,0.07709848673526191,-0.1774706260411926,4.516613976335116,7.634667979886142,0.0018213962748827406,-0.00995021158992847
261,5.0,0.035999999999999976,-0.020000000000000018,0,0.07717235421394836,-0.1920610558962827,6.124585333906264,2.7715564217049313,0.0019710568918471045,-0.013492499141253615
262,5.0,0.035999999999999976,0.0,0,0.07756535464771383,-0.26968716909036056,7.488073726834763,-1.4769193911919183,0.0027675790129841242,-0.016495590292084375
263,5.0,0.035999999999999976,0.01999999999999999,0,0.0781665450407765,-0.3884353166583754,8.488147225678034,-4.660240292931969,0.0039860287901638805,-0.01869774061349421
264,5.0,0.035999999999999976,0.03999999999999998,0,0.0788614444905456,-0.5256930362731834,9.147603884941372,-6.7859373110740915,0.005394358258413339,-0.02014944272153093
265,5.0,0.035999999999999976,0.06,0,0.07957526241809838,-0.6666875657531208,9.550332656108383,-8.089769201057564,0.00684099744567006,-0.02103564631940251
266,5.0,0.035999999999999976,0.08000000000000002,0,0.0802721827652918,-0.8043444564596988,9.780642791634415,-8.83194004226703,0.008253371163886714,-0.02154212279874348
267,5.0,0.035999999999999976,0.09999999999999998,0,0.08093979751580731,-0.9362128559345005,9.901463729395301,-9.213922036972892,0.009606338971381861,-0.02180749680563911
268,5.0,0.035999999999999976,0.12,0,0.0815764668402401,-1.061968862288198,9.954203565863532,-9.370836723869623,0.010896578786847237,-0.021922969444732883
269,5.0,0.035999999999999976,0.14,0,0.08218451824272603,-1.182072208091013,9.96469227889321,-9.387901441256739,0.01212880644126313,-0.021945424577250346
